test	back	pval	kval
Neophocaena_asiaeorientalis	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	1.0000	0.98
Odocoileus_virginianus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.7289	0.33
Orcinus_orca	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.2603	0.01
Oryx_dammah	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.6055	4.92
Ovis_aries	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.1229	0.00
Phacochoerus_africanus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.3165	50.00
Phocoena_sinus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	1.0000	1.29
Physeter_catodon	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.5082	14.69
Rangifer_tarandus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.2268	0.00
Sus_scrofa	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Node68,Catagonus_wagneri,Node67,Node7`	0.6935	16.32
Tursiops_truncatus	`Vicugna_pacos,Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	1.0000	21.55
Vicugna_pacos	`Camelus_dromedarius,Camelus_ferus,Camelus_bactrianus,Node4,Node2,Physeter_catodon,Lipotes_vexillifer,Delphinapterus_leucas,Monodon_monoceros,Node17,Neophocaena_asiaeorientalis,Phocoena_sinus,Node20,Node16,Orcinus_orca,Lagenorhynchus_obliquidens,Globicephala_melas,Tursiops_truncatus,Node27,Node25,Node23,Node15,Node13,Node11,Balaenoptera_musculus,Balaenoptera_acutorostrata,Node30,Node10,Hippopotamus_amphibius,Node9,Moschus_berezovskii,Bos_mutus,Bison_bison,Node41,Bos_taurus,Bos_indicus,Node44,Node40,Bubalus_bubalis,Bubalus_carabanensis,Node47,Node39,Oryx_dammah,Capra_hircus,Ovis_aries,Node53,Budorcas_taxicolor,Node52,Node50,Node38,Node36,Cervus_canadensis,Cervus_elaphus,Node59,Axis_porcinus,Node58,Odocoileus_virginianus,Rangifer_tarandus,Node63,Node57,Node35,Giraffa_camelopardalis,Node34,Node8,Phacochoerus_africanus,Sus_scrofa,Node68,Catagonus_wagneri,Node67,Node7`	0.5264	15.37
